4 Jan 1999 - 27 July 2018,EUR/USD,GBP/USD,AUD/USD,USD/CAD,USD/CHF,SP500,DGS10
10/14/14,1.266,1.593,0.8727,1.1235,0.9536,1877.699951,2.21
10/15/14,1.2778,1.5959,0.8794,1.1291,0.9444,1862.48999,2.15
10/16/14,1.2812,1.6065,0.8766,1.1265,0.9425,1862.76001,2.17
10/17/14,1.2755,1.6086,0.8761,1.1247,0.9468,1886.76001,2.22
10/20/14,1.2783,1.6137,0.8786,1.1276,0.9438,1904.01001,2.2
10/21/14,1.2724,1.6134,0.8797,1.1219,0.9482,1941.280029,2.23
10/22/14,1.2658,1.607,0.8793,1.1218,0.953,1927.109985,2.25
10/23/14,1.2658,1.6037,0.8773,1.1236,0.9535,1950.819946,2.29
10/24/14,1.2675,1.6098,0.8812,1.1211,0.9514,1964.579956,2.29
10/27/14,1.2712,1.6133,0.8799,1.1247,0.9484,1961.630005,2.27
10/28/14,1.2747,1.6157,0.8848,1.1176,0.9463,1985.050049,2.3
10/29/14,1.2762,1.6149,0.8904,1.1135,0.9452,1982.300049,2.34
10/30/14,1.2622,1.6023,0.8825,1.1191,0.9552,1994.650024,2.32
10/31/14,1.253,1.5999,0.8791,1.1272,0.9623,2018.050049,2.35
11/3/14,1.2487,1.5986,0.8701,1.1319,0.9655,2017.810059,2.36
11/4/14,1.2554,1.5991,0.8729,1.1396,0.9596,2012.099976,2.35
11/5/14,1.2488,1.5984,0.8592,1.1377,0.964,2023.569946,2.36
11/6/14,1.2414,1.5862,0.858,1.1423,0.9702,2031.209961,2.39
11/7/14,1.2422,1.5844,0.862,1.136,0.9684,2031.920044,2.32
11/10/14,1.2425,1.5857,0.8625,1.1344,0.9678,2038.26001,2.38
11/12/14,1.2456,1.5815,0.8735,1.1284,0.965,2038.25,2.37
11/13/14,1.2476,1.5717,0.873,1.1349,0.9634,2039.329956,2.35
11/14/14,1.2494,1.5657,0.8737,1.1294,0.9616,2039.819946,2.32
11/17/14,1.2447,1.5645,0.8718,1.1308,0.9653,2041.319946,2.34
11/18/14,1.2534,1.5648,0.8726,1.1305,0.9583,2051.800049,2.32
11/19/14,1.2548,1.567,0.8623,1.1349,0.9572,2048.719971,2.36
11/20/14,1.2526,1.5683,0.861,1.1311,0.9596,2052.75,2.34
11/21/14,1.2394,1.5672,0.8674,1.1237,0.9696,2063.5,2.31
11/24/14,1.2427,1.5701,0.8615,1.1279,0.9676,2069.409912,2.3
11/25/14,1.2472,1.5714,0.852,1.126,0.9645,2067.030029,2.27
11/26/14,1.2503,1.5787,0.8534,1.1236,0.9614,2072.830078,2.24
11/28/14,1.2438,1.5638,0.8524,1.1426,0.9658,2067.560059,2.18
12/1/14,1.249,1.5743,0.8521,1.1343,0.9631,2053.439941,2.22
12/2/14,1.239,1.5651,0.8457,1.1397,0.972,2066.550049,2.28
12/3/14,1.2304,1.57,0.8417,1.1359,0.9779,2074.330078,2.29
12/4/14,1.2432,1.5707,0.8405,1.1374,0.9674,2071.919922,2.25
12/5/14,1.2304,1.56,0.833,1.1423,0.9772,2075.370117,2.31
12/8/14,1.2292,1.5625,0.8296,1.1473,0.9778,2060.310059,2.26
12/9/14,1.2415,1.5694,0.8341,1.1422,0.968,2059.820068,2.22
12/10/14,1.2425,1.5689,0.8305,1.1479,0.968,2026.140015,2.18
12/11/14,1.2397,1.5712,0.8265,1.1534,0.9688,2035.329956,2.19
12/12/14,1.2484,1.5728,0.8268,1.1538,0.962,2002.329956,2.1
12/15/14,1.247,1.5663,0.8232,1.1629,0.9632,1989.630005,2.12
12/16/14,1.2504,1.5736,0.822,1.1624,0.9604,1972.73999,2.07
12/17/14,1.2406,1.5652,0.8173,1.1629,0.9679,2012.890015,2.14
12/18/14,1.2291,1.5662,0.8168,1.1594,0.9794,2061.22998,2.22
12/19/14,1.2235,1.5609,0.8128,1.1626,0.9832,2070.649902,2.17
12/22/14,1.2252,1.5618,0.8141,1.1644,0.982,2078.540039,2.17
12/23/14,1.218,1.5517,0.8097,1.1626,0.9872,2082.169922,2.26
12/24/14,1.2188,1.5549,0.8109,1.1621,0.9865,2081.879883,2.27
12/29/14,1.2179,1.5524,0.8146,1.1631,0.9878,2090.570068,2.22
12/30/14,1.2174,1.5573,0.8199,1.1597,0.988,2080.350098,2.2
12/31/14,1.2101,1.5578,0.8173,1.1601,0.9934,2058.899902,2.17
1/2/15,1.2015,1.5361,0.8118,1.1725,1.0004,2058.199951,2.12
1/5/15,1.1918,1.5234,0.8095,1.1785,1.0079,2020.579956,2.04
1/6/15,1.1936,1.5174,0.8118,1.1802,1.0062,2002.609985,1.97
1/7/15,1.182,1.5073,0.8049,1.1851,1.016,2025.900024,1.96
1/8/15,1.1811,1.5118,0.8126,1.1812,1.0169,2062.139893,2.03
1/9/15,1.183,1.5151,0.8191,1.1857,1.0151,2044.810059,1.98
1/12/15,1.1832,1.5168,0.8165,1.1929,1.015,2028.26001,1.92
1/13/15,1.1779,1.5166,0.8164,1.1947,1.0195,2023.030029,1.91
1/14/15,1.1806,1.5234,0.8163,1.1957,1.0172,2011.27002,1.86
1/15/15,1.1598,1.5161,0.8212,1.1932,0.893,1992.670044,1.77
1/16/15,1.1517,1.5132,0.8194,1.1986,0.8488,2019.420044,1.83
1/20/15,1.1559,1.5162,0.8177,1.2085,0.8751,2022.550049,1.82
1/21/15,1.1584,1.5118,0.8101,1.2377,0.8596,2032.119995,1.87
1/22/15,1.1414,1.5052,0.8099,1.237,0.8678,2063.149902,1.9
1/23/15,1.1279,1.5022,0.7935,1.24,0.876,2051.820068,1.81
1/26/15,1.129,1.5088,0.7934,1.2409,0.8988,2057.090088,1.83
1/27/15,1.137,1.5196,0.7939,1.2402,0.9042,2029.550049,1.83
1/28/15,1.1342,1.5165,0.7973,1.2452,0.9055,2002.160034,1.73
1/29/15,1.1308,1.5043,0.7758,1.2644,0.9226,2021.25,1.77
1/30/15,1.129,1.5026,0.7762,1.2716,0.921,1994.98999,1.68
2/2/15,1.1337,1.5027,0.7818,1.2577,0.9262,2020.849976,1.68
2/3/15,1.1462,1.5129,0.7737,1.2452,0.9234,2050.030029,1.79
2/4/15,1.1418,1.5209,0.7761,1.255,0.9238,2041.51001,1.81
2/5/15,1.1432,1.5293,0.7803,1.2419,0.9248,2062.52002,1.83
2/6/15,1.133,1.5247,0.7807,1.2524,0.9228,2055.469971,1.95
2/9/15,1.1316,1.5217,0.7813,1.2448,0.9258,2046.73999,1.96
2/10/15,1.1316,1.5252,0.7781,1.2528,0.9263,2068.590088,2.01
2/11/15,1.13,1.5232,0.7713,1.2635,0.9288,2068.530029,2
2/12/15,1.141,1.538,0.7763,1.2464,0.9283,2088.47998,1.99
2/13/15,1.1408,1.5394,0.7772,1.2449,0.9308,2096.98999,2.02
2/17/15,1.1395,1.5349,0.7816,1.2401,0.9346,2100.340088,2.14
2/18/15,1.1342,1.543,0.7778,1.2456,0.9446,2099.679932,2.07
2/19/15,1.1392,1.5451,0.781,1.2484,0.9472,2097.449951,2.11
2/20/15,1.1372,1.5385,0.7833,1.2503,0.9419,2110.300049,2.13
2/23/15,1.1346,1.5465,0.7807,1.2577,0.9494,2109.659912,2.06
2/24/15,1.1307,1.5434,0.7808,1.2601,0.9516,2115.47998,1.99
2/25/15,1.1363,1.5499,0.7898,1.2418,0.9496,2113.860107,1.96
2/26/15,1.1212,1.5424,0.7816,1.249,0.954,2110.73999,2.03
2/27/15,1.1197,1.5439,0.781,1.2506,0.9513,2104.5,2
3/2/15,1.119,1.5371,0.778,1.2535,0.9553,2117.389893,2.08
3/3/15,1.1212,1.5391,0.784,1.245,0.959,2107.780029,2.12
3/4/15,1.107,1.5266,0.7821,1.2439,0.964,2098.530029,2.12
3/5/15,1.1006,1.5229,0.7763,1.2482,0.9736,2101.040039,2.11
3/6/15,1.0855,1.5063,0.7712,1.2615,0.9846,2071.26001,2.24
3/9/15,1.0846,1.5097,0.7716,1.2598,0.9873,2079.429932,2.2
3/10/15,1.0707,1.5086,0.7637,1.2633,0.9996,2044.160034,2.14
3/11/15,1.0576,1.4945,0.7582,1.2763,1.0074,2040.23999,2.11
3/12/15,1.0615,1.4907,0.7705,1.2692,1.0034,2065.949951,2.1
3/13/15,1.0524,1.4755,0.7631,1.2803,1.0047,2053.399902,2.13
3/16/15,1.0575,1.48,0.7656,1.2763,1.0074,2081.189941,2.1
3/17/15,1.0605,1.4744,0.7615,1.2769,1.004,2074.280029,2.06
3/18/15,1.0643,1.4686,0.7653,1.2771,0.9952,2099.5,1.93
3/19/15,1.0621,1.4729,0.7618,1.2743,0.9921,2089.27002,1.98
3/20/15,1.0792,1.4923,0.7759,1.2593,0.9766,2108.100098,1.93
3/23/15,1.0928,1.4936,0.7848,1.2515,0.9668,2104.419922,1.92
3/24/15,1.0908,1.487,0.7869,1.251,0.9586,2091.5,1.88
3/25/15,1.0986,1.4915,0.7856,1.2513,0.9574,2061.050049,1.93
3/26/15,1.0919,1.4844,0.7836,1.2469,0.9614,2056.149902,2.01
3/27/15,1.0891,1.4878,0.7754,1.2579,0.9586,2061.02002,1.95
3/30/15,1.0818,1.4792,0.7645,1.2687,0.9678,2086.23999,1.96
3/31/15,1.0741,1.485,0.7625,1.2681,0.9712,2067.889893,1.94
4/1/15,1.0768,1.4823,0.7615,1.261,0.9671,2059.689941,1.87
4/2/15,1.0874,1.4842,0.7566,1.2584,0.9578,2066.959961,1.92
4/6/15,1.1008,1.4959,0.7657,1.245,0.9524,2080.620117,1.92
4/7/15,1.085,1.4857,0.7646,1.2488,0.964,2076.330078,1.89
4/8/15,1.0818,1.4924,0.7715,1.2508,0.9634,2081.899902,1.92
4/9/15,1.0671,1.4739,0.7706,1.258,0.9754,2091.179932,1.97
4/10/15,1.0598,1.4648,0.7674,1.2596,0.9807,2102.060059,1.96
4/13/15,1.0582,1.4658,0.7579,1.2603,0.978,2092.429932,1.94
4/14/15,1.0672,1.479,0.7638,1.2476,0.9712,2095.840088,1.9
4/15/15,1.0596,1.4782,0.761,1.2378,0.9721,2106.629883,1.91
4/16/15,1.0742,1.4923,0.7796,1.2206,0.9584,2104.98999,1.9
4/17/15,1.078,1.4942,0.7776,1.2225,0.9528,2081.179932,1.87
4/20/15,1.0763,1.4913,0.7727,1.2203,0.9543,2100.399902,1.9
4/21/15,1.0758,1.4944,0.7741,1.2274,0.9528,2097.290039,1.92
4/22/15,1.0729,1.5027,0.7771,1.225,0.9662,2107.959961,1.99
4/23/15,1.0803,1.5047,0.7782,1.2148,0.955,2112.929932,1.96
4/24/15,1.0876,1.5176,0.7825,1.2168,0.9533,2117.689941,1.93
4/27/15,1.0892,1.5235,0.7859,1.2106,0.9534,2108.919922,1.94
4/28/15,1.0979,1.5328,0.8017,1.2021,0.9538,2114.76001,2
4/29/15,1.1174,1.5485,0.8065,1.1955,0.9358,2106.850098,2.06
4/30/15,1.1162,1.5328,0.7867,1.2116,0.941,2085.51001,2.05
5/1/15,1.1194,1.5137,0.7813,1.2191,0.934,2108.290039,2.12
5/4/15,1.1145,1.5118,0.7839,1.2108,0.9357,2114.48999,2.16
5/5/15,1.1174,1.5178,0.7941,1.2038,0.9262,2089.459961,2.19
5/6/15,1.1345,1.5244,0.8005,1.2007,0.915,2080.149902,2.25
5/7/15,1.1283,1.5223,0.7914,1.2139,0.9196,2088,2.18
5/8/15,1.1241,1.5455,0.7914,1.2086,0.9274,2116.100098,2.16
5/11/15,1.1142,1.5593,0.7899,1.2107,0.9344,2105.330078,2.28
5/12/15,1.124,1.5685,0.7989,1.1987,0.9266,2099.120117,2.28
5/13/15,1.1372,1.5748,0.8118,1.195,0.9162,2098.47998,2.27
5/14/15,1.1368,1.5766,0.8082,1.1991,0.9146,2121.100098,2.23
5/15/15,1.1428,1.5772,0.8053,1.2009,0.9174,2122.72998,2.14
5/18/15,1.1354,1.5679,0.8001,1.215,0.923,2129.199951,2.23
5/19/15,1.1151,1.5523,0.7918,1.2213,0.9367,2127.830078,2.27
5/20/15,1.1079,1.5544,0.7877,1.2212,0.9395,2125.850098,2.26
5/21/15,1.1126,1.5672,0.7888,1.2201,0.9346,2130.820068,2.19
5/22/15,1.1033,1.5484,0.7828,1.2288,0.9428,2126.060059,2.21
5/26/15,1.0876,1.5398,0.7738,1.2428,0.9503,2104.199951,2.14
5/27/15,1.0888,1.5324,0.7712,1.2483,0.9508,2123.47998,2.14
5/28/15,1.0914,1.5291,0.7631,1.2474,0.9458,2120.790039,2.13
5/29/15,1.0994,1.5286,0.7659,1.2466,0.9404,2107.389893,2.12
6/1/15,1.0913,1.5187,0.7613,1.2547,0.9467,2111.72998,2.19
6/2/15,1.113,1.5331,0.7748,1.2425,0.9343,2109.600098,2.27
6/3/15,1.1285,1.5351,0.7803,1.2437,0.9336,2114.070068,2.38
6/4/15,1.1271,1.5367,0.7673,1.2477,0.9342,2095.840088,2.31
6/5/15,1.1108,1.5267,0.7622,1.2488,0.9436,2092.830078,2.41
6/8/15,1.1232,1.528,0.765,1.2435,0.9332,2079.280029,2.39
6/9/15,1.1284,1.5383,0.7685,1.2316,0.9295,2080.149902,2.42
6/10/15,1.1307,1.553,0.7749,1.2267,0.9292,2105.199951,2.5
6/11/15,1.1236,1.5493,0.7726,1.2314,0.9364,2108.860107,2.39
6/12/15,1.1278,1.5587,0.7742,1.2306,0.926,2094.110107,2.39
6/15/15,1.1266,1.5572,0.7767,1.2321,0.9351,2084.429932,2.36
6/16/15,1.1238,1.5637,0.7753,1.2328,0.9325,2096.290039,2.32
6/17/15,1.1244,1.5708,0.7667,1.2307,0.9272,2100.439941,2.32
6/18/15,1.1404,1.5882,0.7831,1.2206,0.9196,2121.23999,2.35
6/19/15,1.1335,1.5881,0.7758,1.2273,0.9206,2109.98999,2.26
6/22/15,1.1378,1.5823,0.7745,1.2286,0.9188,2122.850098,2.37
6/23/15,1.119,1.5751,0.7739,1.2326,0.9336,2124.199951,2.42
6/24/15,1.1178,1.5681,0.7689,1.2413,0.936,2108.580078,2.38
6/25/15,1.1196,1.5728,0.7741,1.2346,0.9375,2102.310059,2.4
6/26/15,1.1156,1.5739,0.765,1.2358,0.9351,2101.48999,2.49
6/29/15,1.118,1.5764,0.7677,1.238,0.928,2057.639893,2.33
6/30/15,1.1154,1.5727,0.7704,1.2473,0.9346,2063.110107,2.35
7/1/15,1.1084,1.5617,0.7664,1.2559,0.9456,2077.419922,2.43
7/2/15,1.109,1.5614,0.763,1.2566,0.9436,2076.780029,2.4
7/6/15,1.1076,1.5619,0.7521,1.2623,0.9432,2068.76001,2.3
7/7/15,1.0952,1.5443,0.7435,1.2742,0.9482,2081.340088,2.27
7/8/15,1.1072,1.5353,0.7445,1.2724,0.9458,2046.680054,2.22
7/9/15,1.1025,1.5375,0.7438,1.2727,0.9495,2051.310059,2.32
7/10/15,1.115,1.5503,0.7427,1.2713,0.9411,2076.620117,2.42
7/13/15,1.102,1.5518,0.7407,1.2762,0.9492,2099.600098,2.44
7/14/15,1.1015,1.5584,0.745,1.2746,0.9459,2108.949951,2.41
7/15/15,1.0965,1.5621,0.7366,1.2935,0.9521,2107.399902,2.36
7/16/15,1.0898,1.5601,0.743,1.2938,0.9562,2124.290039,2.36
7/17/15,1.0848,1.5624,0.7371,1.2997,0.9608,2126.639893,2.34
7/20/15,1.085,1.5587,0.738,1.2982,0.963,2128.280029,2.38
7/21/15,1.0927,1.555,0.7429,1.2958,0.959,2119.209961,2.35
7/22/15,1.0884,1.5617,0.7368,1.3023,0.9613,2114.149902,2.33
7/23/15,1.0976,1.5533,0.7375,1.303,0.9581,2102.149902,2.28
7/24/15,1.0976,1.5514,0.7279,1.3059,0.962,2079.649902,2.27
7/27/15,1.1112,1.5595,0.7304,1.3008,0.9597,2067.639893,2.23
7/28/15,1.1055,1.5617,0.7325,1.2933,0.9638,2093.25,2.26
7/29/15,1.1026,1.5624,0.7307,1.2893,0.963,2108.570068,2.29
7/30/15,1.0914,1.5581,0.7278,1.3024,0.9696,2108.629883,2.28
7/31/15,1.1028,1.5634,0.7332,1.3047,0.9636,2103.840088,2.2
8/3/15,1.0962,1.5603,0.7277,1.3141,0.9682,2098.040039,2.16
8/4/15,1.0953,1.5612,0.7419,1.3124,0.9732,2093.320068,2.23
8/5/15,1.0868,1.5604,0.7346,1.3181,0.981,2099.840088,2.28
8/6/15,1.0922,1.5521,0.7343,1.3152,0.9808,2083.560059,2.23
8/7/15,1.0958,1.5467,0.7393,1.3122,0.9824,2077.570068,2.18
8/10/15,1.0994,1.5546,0.7404,1.3056,0.9848,2104.179932,2.24
8/11/15,1.1042,1.5572,0.7288,1.3149,0.9869,2084.070068,2.15
8/12/15,1.1198,1.5639,0.7375,1.2973,0.9691,2086.050049,2.14
8/13/15,1.1144,1.5595,0.7361,1.3078,0.976,2083.389893,2.19
8/14/15,1.111,1.5625,0.7376,1.3075,0.978,2091.540039,2.2
8/17/15,1.1078,1.5598,0.7386,1.309,0.977,2102.439941,2.16
8/18/15,1.1028,1.5658,0.7334,1.3075,0.9764,2096.919922,2.2
8/19/15,1.1061,1.5645,0.7316,1.3165,0.9702,2079.610107,2.12
8/20/15,1.12,1.5688,0.7357,1.3075,0.9621,2035.72998,2.09
8/21/15,1.1356,1.5698,0.7343,1.3146,0.9488,1970.890015,2.05
8/24/15,1.158,1.5731,0.7202,1.321,0.9347,1893.209961,2.01
8/25/15,1.141,1.5698,0.7183,1.3295,0.9488,1867.609985,2.12
8/26/15,1.139,1.5493,0.7087,1.3301,0.9472,1940.51001,2.18
8/27/15,1.1239,1.5411,0.7179,1.3193,0.9631,1987.660034,2.18
8/28/15,1.1172,1.5362,0.7129,1.3268,0.9622,1988.869995,2.19
8/31/15,1.1194,1.5363,0.71,1.3223,0.9681,1972.180054,2.21
9/1/15,1.1263,1.5341,0.7036,1.318,0.9622,1913.849976,2.17
9/2/15,1.1242,1.531,0.7011,1.3308,0.969,1948.859985,2.2
9/3/15,1.1104,1.5254,0.7025,1.32,0.9764,1951.130005,2.18
9/4/15,1.1117,1.5195,0.6917,1.3272,0.9754,1921.219971,2.13
9/8/15,1.1182,1.5381,0.7023,1.3193,0.978,1969.410034,2.2
9/9/15,1.1165,1.5363,0.7024,1.3221,0.9767,1942.040039,2.21
9/10/15,1.1262,1.5457,0.7086,1.3218,0.9735,1952.290039,2.23
9/11/15,1.1338,1.5426,0.7074,1.3274,0.9735,1961.050049,2.2
9/14/15,1.1307,1.5423,0.7137,1.3265,0.9687,1953.030029,2.18
9/15/15,1.126,1.5352,0.7092,1.3261,0.9755,1978.089966,2.28
9/16/15,1.1304,1.5499,0.7186,1.318,0.9688,1995.310059,2.3
9/17/15,1.1312,1.5509,0.7147,1.3186,0.971,1990.199951,2.21
9/18/15,1.1358,1.5573,0.7222,1.3146,0.9614,1958.030029,2.13
9/21/15,1.1204,1.5506,0.7125,1.3249,0.9702,1966.969971,2.2
9/22/15,1.1133,1.5356,0.7078,1.3276,0.9733,1942.73999,2.14
9/23/15,1.116,1.5243,0.7004,1.3313,0.978,1938.76001,2.16
9/24/15,1.1252,1.5254,0.6998,1.3348,0.973,1932.23999,2.13
9/25/15,1.1192,1.5172,0.7014,1.3322,0.976,1931.339966,2.17
9/28/15,1.1236,1.5208,0.7005,1.336,0.9735,1881.77002,2.1
9/29/15,1.1246,1.5168,0.7007,1.3414,0.971,1884.089966,2.05
9/30/15,1.1162,1.5116,0.702,1.3396,0.9773,1920.030029,2.06
10/1/15,1.12,1.5162,0.7044,1.324,0.9744,1923.819946,2.05
10/2/15,1.1276,1.5216,0.7025,1.3213,0.9684,1951.359985,1.99
10/5/15,1.12,1.5165,0.7088,1.3084,0.9746,1987.050049,2.07
10/6/15,1.1266,1.5227,0.7143,1.3056,0.9678,1979.920044,2.05
10/7/15,1.1249,1.5315,0.7213,1.3038,0.9716,1995.829956,2.08
10/8/15,1.1282,1.5316,0.7225,1.3017,0.9674,2013.430054,2.12
10/9/15,1.1363,1.5315,0.7328,1.2945,0.9615,2014.890015,2.12
10/13/15,1.1382,1.5242,0.7283,1.2984,0.9594,2003.689941,2.06
10/14/15,1.1437,1.5445,0.7256,1.2983,0.9517,1994.23999,1.99
10/15/15,1.1418,1.5475,0.7316,1.2901,0.9489,2023.859985,2.04
10/16/15,1.136,1.5441,0.7261,1.2932,0.9536,2033.109985,2.04
10/19/15,1.132,1.5471,0.7254,1.2999,0.956,2033.660034,2.04
10/20/15,1.1359,1.547,0.7256,1.2974,0.954,2030.77002,2.08
10/21/15,1.1345,1.5463,0.7226,1.3117,0.957,2018.939941,2.04
10/22/15,1.114,1.5399,0.722,1.3087,0.971,2052.51001,2.04
10/23/15,1.1016,1.534,0.7215,1.3171,0.9769,2075.149902,2.09
10/26/15,1.1051,1.5361,0.7262,1.3134,0.9815,2071.179932,2.07
10/27/15,1.1052,1.5312,0.7233,1.3242,0.9848,2065.889893,2.05
10/28/15,1.1066,1.5319,0.7143,1.3149,0.9848,2090.350098,2.1
10/29/15,1.0963,1.5296,0.7081,1.3169,0.9915,2089.409912,2.19
10/30/15,1.1042,1.5445,0.7133,1.3082,0.9858,2079.360107,2.16
11/2/15,1.1026,1.5428,0.7141,1.3093,0.9853,2104.050049,2.2
11/3/15,1.0946,1.5404,0.7173,1.3107,0.9922,2109.790039,2.23
11/4/15,1.0861,1.5377,0.7148,1.3164,0.9933,2102.310059,2.25
11/5/15,1.0869,1.5236,0.7148,1.3162,0.9964,2099.929932,2.26
11/6/15,1.0746,1.5071,0.7034,1.3307,1.0048,2099.199951,2.34
11/9/15,1.0767,1.5124,0.7046,1.3274,1.0017,2078.580078,2.36
11/10/15,1.0686,1.511,0.703,1.3258,1.0076,2081.719971,2.32
11/12/15,1.0768,1.5206,0.7116,1.3309,1.0014,2045.969971,2.32
11/13/15,1.0722,1.5208,0.7118,1.3332,1.0088,2023.040039,2.28
11/16/15,1.0708,1.5204,0.7085,1.3352,1.0079,2053.189941,2.27
11/17/15,1.0634,1.5214,0.7115,1.3324,1.0169,2050.439941,2.25
11/18/15,1.0638,1.521,0.7078,1.3351,1.0198,2083.580078,2.27
11/19/15,1.0746,1.5327,0.7208,1.3266,1.014,2081.23999,2.24
11/20/15,1.066,1.5199,0.7233,1.3337,1.0183,2089.169922,2.26
11/23/15,1.0602,1.5125,0.7188,1.3358,1.0205,2086.590088,2.25
11/24/15,1.0652,1.5057,0.7241,1.3308,1.0161,2089.139893,2.24
11/25/15,1.0616,1.5109,0.7246,1.3298,1.022,2088.870117,2.23
11/27/15,1.0596,1.504,0.7192,1.336,1.0305,2090.110107,2.22
11/30/15,1.0562,1.5044,0.7235,1.3332,1.0282,2080.409912,2.21
12/1/15,1.062,1.5074,0.732,1.3372,1.0296,2102.629883,2.15
12/2/15,1.0573,1.4927,0.7309,1.3357,1.0274,2079.51001,2.18
12/3/15,1.0902,1.5088,0.731,1.3393,0.9996,2049.620117,2.33
12/4/15,1.0884,1.51,0.7346,1.3364,0.9986,2091.689941,2.28
12/7/15,1.084,1.5076,0.7268,1.3508,1.0026,2077.070068,2.23
12/8/15,1.0876,1.5,0.7211,1.3594,0.994,2063.590088,2.24
12/9/15,1.0984,1.5168,0.7204,1.3595,0.9866,2047.619995,2.22
12/10/15,1.0948,1.5176,0.7299,1.3598,0.9888,2052.22998,2.24
12/11/15,1.1002,1.5213,0.7214,1.3695,0.9828,2012.369995,2.13
12/14/15,1.1025,1.513,0.7258,1.3732,0.9823,2021.939941,2.23
12/15/15,1.0911,1.5044,0.7176,1.3729,0.9921,2043.410034,2.28
12/16/15,1.0937,1.5013,0.7207,1.3805,0.9852,2073.070068,2.3
12/17/15,1.0804,1.4876,0.71,1.397,0.9987,2041.890015,2.24
12/18/15,1.0847,1.4914,0.7197,1.3876,0.994,2005.550049,2.19
12/21/15,1.092,1.4906,0.7172,1.3989,0.9912,2021.150024,2.2
12/22/15,1.0978,1.4811,0.7231,1.3929,0.9866,2038.969971,2.24
12/23/15,1.0875,1.4863,0.7221,1.386,0.9938,2064.290039,2.27
12/24/15,1.0955,1.4943,0.7269,1.3847,0.9872,2060.98999,2.25
12/28/15,1.0983,1.4883,0.7262,1.3893,0.9878,2056.5,2.24
12/29/15,1.0916,1.4794,0.7293,1.3848,0.9924,2078.360107,2.32
12/30/15,1.0912,1.4832,0.7284,1.3883,0.989,2063.360107,2.31
12/31/15,1.0859,1.4746,0.7286,1.3839,1.0017,2043.939941,2.27
1/4/16,1.0803,1.4686,0.7166,1.397,1.0042,2012.660034,2.24
1/5/16,1.0743,1.4664,0.7151,1.3991,1.0096,2016.709961,2.25
1/6/16,1.0762,1.4626,0.707,1.4084,1.0084,1990.26001,2.18
1/7/16,1.086,1.4579,0.7025,1.4061,1.0018,1943.089966,2.16
1/8/16,1.0885,1.4523,0.6976,1.415,0.9972,1922.030029,2.13
1/11/16,1.0878,1.4564,0.6992,1.4203,1,1923.670044,2.17
1/12/16,1.0837,1.4403,0.6975,1.4293,1.003,1938.680054,2.12
1/13/16,1.0862,1.447,0.6996,1.4294,1.0064,1890.280029,2.08
1/14/16,1.0862,1.4409,0.698,1.4374,1.0072,1921.839966,2.1
1/15/16,1.0964,1.4289,0.6864,1.4531,0.9984,1880.329956,2.03
1/19/16,1.0906,1.4171,0.6929,1.4513,1.0032,1881.329956,2.06
1/20/16,1.0908,1.4167,0.6855,1.4592,1.0032,1859.329956,2.01
1/21/16,1.0833,1.4198,0.7003,1.4244,1.0112,1868.98999,2.02
1/22/16,1.0814,1.4308,0.7014,1.4153,1.0148,1906.900024,2.07
1/25/16,1.0832,1.4245,0.697,1.4248,1.0148,1877.079956,2.03
1/26/16,1.0846,1.4342,0.7005,1.4062,1.0189,1903.630005,2.01
1/27/16,1.0867,1.4261,0.7074,1.404,1.0176,1882.949951,2.02
1/28/16,1.0952,1.4351,0.7085,1.4077,1.0134,1893.359985,2
1/29/16,1.0832,1.4184,0.7071,1.4074,1.0226,1940.23999,1.94
2/1/16,1.0888,1.4367,0.7084,1.4005,1.0202,1939.380005,1.97
2/2/16,1.0908,1.4399,0.7058,1.4039,1.0181,1903.030029,1.87
2/3/16,1.1051,1.4576,0.7134,1.3843,1.007,1912.530029,1.88
2/4/16,1.1199,1.458,0.7216,1.3724,0.9926,1915.449951,1.87
2/5/16,1.1131,1.4468,0.7084,1.3875,0.9938,1880.050049,1.86
2/8/16,1.117,1.4415,0.7103,1.3921,0.9885,1853.439941,1.75
2/9/16,1.13,1.4473,0.7065,1.386,0.972,1852.209961,1.74
2/10/16,1.1222,1.4473,0.7089,1.3969,0.9779,1851.859985,1.71
2/11/16,1.1362,1.4448,0.7096,1.3933,0.9706,1829.079956,1.63
2/12/16,1.1235,1.446,0.7098,1.3834,0.9768,1864.780029,1.74
2/16/16,1.114,1.429,0.7103,1.3857,0.9884,1895.579956,1.78
2/17/16,1.114,1.4317,0.7168,1.3682,0.9926,1926.819946,1.81
2/18/16,1.1092,1.4333,0.715,1.3718,0.994,1917.829956,1.75
2/19/16,1.1127,1.4343,0.7125,1.3798,0.9893,1917.780029,1.76
2/22/16,1.1018,1.4157,0.7238,1.3684,0.9986,1945.5,1.77
2/23/16,1.1016,1.404,0.7209,1.3791,0.992,1921.27002,1.74
2/24/16,1.1021,1.3932,0.7177,1.3765,0.986,1929.800049,1.75
2/25/16,1.1026,1.3937,0.7208,1.3572,0.9894,1951.699951,1.71
2/26/16,1.0932,1.3867,0.713,1.3546,0.9967,1948.050049,1.76
2/29/16,1.0868,1.3926,0.7152,1.3522,0.996,1932.22998,1.74
3/1/16,1.0847,1.3948,0.7172,1.3404,0.9994,1978.349976,1.83
3/2/16,1.0845,1.4059,0.7268,1.3466,0.9981,1986.449951,1.84
3/3/16,1.0948,1.4152,0.736,1.3405,0.992,1993.400024,1.83
